curso,turno,qualificacao_previa,nacionalidade,necessidades_especiais,mensalidade_em_dia,sexo,bolsista,aprovacoes,aproveitamentos,matriculas,media,indice_deseprego,indice_inflacao,PIB,STATUS
13,1,1,1,0,1,0,0,13,0,14,23.9642857142857,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,1,10,0,14,23.96,7.6,2.6,0.32,1
15,1,1,1,0,0,0,0,9,0,12,23.95,10.8,1.4,1.74,0
16,1,1,1,0,0,0,0,9,0,12,23.95,10.8,1.4,1.74,0
15,1,1,7,0,0,0,0,9,0,12,23.95,16.2,0.3,-0.92,0
12,1,1,1,0,1,0,0,14,0,16,23.9428571428571,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,1,14,0,16,23.9428571428571,12.7,3.7,-1.7,1
5,1,1,1,0,1,1,0,23,21,32,23.9384615384615,12.7,3.7,-1.7,0
12,1,1,1,0,1,0,0,13,0,14,23.9339285714286,12.4,0.5,1.79,1
12,1,1,1,0,1,0,0,12,0,14,23.9333333333333,7.6,2.6,0.32,1
6,1,1,1,0,1,0,0,8,0,10,23.9333333333333,9.4,-0.8,-3.12,1
14,1,1,1,0,1,1,0,8,0,10,23.9333333333333,9.4,-0.8,-3.12,1
17,0,15,1,0,1,0,0,10,0,10,23.9333333333333,12.4,0.5,1.79,1
11,1,1,1,0,1,0,0,11,0,12,23.9333333333333,9.4,-0.8,-3.12,1
6,1,1,1,0,1,0,0,8,0,10,23.9333333333333,9.4,-0.8,-3.12,1
12,1,1,1,0,1,1,0,10,0,14,23.9333333333333,16.2,0.3,-0.92,1
9,1,1,1,0,1,0,0,7,0,10,23.9333333333333,7.6,2.6,0.32,1
6,1,1,11,0,1,1,0,30,23,31,23.9285714285714,15.5,2.8,-4.06,1
7,1,1,1,0,0,0,0,14,14,24,23.9166666666667,7.6,2.6,0.32,0
15,1,1,1,0,1,0,0,7,0,12,23.9166666666667,9.4,-0.8,-3.12,1
15,1,1,14,0,1,0,0,10,0,12,23.9166666666667,11.1,0.6,2.02,1
16,1,1,1,0,1,0,0,7,0,12,23.9166666666667,12.7,3.7,-1.7,1
7,1,1,1,0,1,1,0,7,0,10,23.9166666666667,13.9,-0.3,0.79,1
15,1,1,1,0,1,1,0,7,0,12,23.9166666666667,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,1,10,0,12,23.9166666666667,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,0,12,0,12,23.9047619047619,12.4,0.5,1.79,1
12,1,1,1,0,1,0,0,8,0,14,23.9,7.6,2.6,0.32,0
10,1,1,12,0,0,1,0,10,0,12,23.9,13.9,-0.3,0.79,1
8,1,1,1,0,1,0,1,9,0,10,23.9,10.8,1.4,1.74,1
11,1,1,1,0,1,0,0,11,0,12,23.9,11.1,0.6,2.02,1
17,0,1,1,0,1,0,0,11,11,20,23.9,9.4,-0.8,-3.12,0
12,1,1,1,0,1,1,0,9,0,15,23.8944444444444,15.5,2.8,-4.06,1
10,1,14,1,0,1,0,0,12,5,12,23.8809523809524,13.9,-0.3,0.79,1
11,1,1,1,0,1,0,1,10,0,12,23.8666666666667,8.9,1.4,3.51,1
15,1,1,1,0,1,0,0,11,0,12,23.8666666666667,12.7,3.7,-1.7,1
11,1,1,1,0,1,1,1,11,0,12,23.8666666666667,10.8,1.4,1.74,1
3,0,1,1,0,1,1,1,11,2,13,23.8571428571429,13.9,-0.3,0.79,1
16,1,1,1,0,1,0,0,9,0,12,23.85,12.7,3.7,-1.7,1
7,1,1,1,0,1,1,0,8,0,10,23.85,7.6,2.6,0.32,1
4,1,1,1,0,0,0,0,9,0,12,23.85,12.4,0.5,1.79,0
10,1,1,1,0,1,1,0,9,0,12,23.85,12.4,0.5,1.79,1
9,1,3,1,0,1,0,0,10,5,15,23.85,10.8,1.4,1.74,1
9,1,1,1,0,1,0,1,10,0,10,23.85,10.8,1.4,1.74,1
16,1,1,1,0,1,0,0,9,0,12,23.85,10.8,1.4,1.74,1
3,0,1,1,0,1,1,0,24,18,24,23.8461538461538,12.7,3.7,-1.7,1
13,1,1,1,0,1,0,1,15,0,15,23.8451388888889,12.7,3.7,-1.7,1
15,1,1,1,0,1,1,0,10,0,12,23.8333333333333,10.8,1.4,1.74,0
9,1,1,1,0,1,0,1,5,0,10,23.8333333333333,7.6,2.6,0.32,1
16,1,1,1,0,1,0,0,9,0,12,23.8333333333333,15.5,2.8,-4.06,1
12,1,1,1,0,1,0,0,7,0,14,23.8333333333333,16.2,0.3,-0.92,0
5,1,1,1,0,1,0,1,12,0,12,23.8333333333333,12.4,0.5,1.79,1
3,0,1,1,0,1,0,0,9,0,12,23.8333333333333,13.9,-0.3,0.79,1
3,0,1,1,0,1,0,1,12,0,12,23.8333333333333,8.9,1.4,3.51,1
16,1,1,1,0,0,0,0,10,0,14,23.8333333333333,16.2,0.3,-0.92,0
10,1,1,1,0,1,0,1,12,0,12,23.8333333333333,12.4,0.5,1.79,1
5,1,1,1,0,1,0,1,12,0,12,23.8333333333333,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,0,8,0,12,23.8333333333333,7.6,2.6,0.32,1
11,1,1,1,0,1,0,1,9,0,12,23.8333333333333,10.8,1.4,1.74,0
10,1,1,1,0,1,0,0,12,0,12,23.8333333333333,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,0,11,0,12,23.8333333333333,16.2,0.3,-0.92,0
5,1,1,1,0,1,1,1,12,0,12,23.8333333333333,7.6,2.6,0.32,1
3,0,1,1,0,1,0,0,12,0,12,23.8333333333333,10.8,1.4,1.74,1
9,1,16,1,0,1,0,0,18,9,20,23.8222222222222,8.9,1.4,3.51,1
12,1,1,1,0,1,0,0,11,0,14,23.8114285714286,12.4,0.5,1.79,1
4,1,14,1,0,1,1,0,10,0,12,23.8095238095238,13.9,-0.3,0.79,1
14,1,1,1,0,1,1,0,7,0,12,23.8095238095238,10.8,1.4,1.74,0
9,1,1,1,0,1,0,0,13,7,20,23.8,7.6,2.6,0.32,1
15,1,1,1,1,1,0,0,10,0,12,23.8,10.8,1.4,1.74,1
10,1,1,1,0,1,1,0,9,0,12,23.8,9.4,-0.8,-3.12,0
5,1,1,1,0,1,1,0,9,0,12,23.8,15.5,2.8,-4.06,1
15,1,1,1,0,1,1,0,10,0,12,23.8,8.9,1.4,3.51,1
11,1,1,1,0,1,0,1,10,0,12,23.8,12.4,0.5,1.79,1
4,1,14,1,0,0,1,0,6,0,12,23.8,16.2,0.3,-0.92,0
7,1,1,1,0,1,1,0,8,0,10,23.8,8.9,1.4,3.51,1
6,1,1,1,0,1,0,0,9,0,12,23.8,12.4,0.5,1.79,1
4,1,1,1,0,1,1,0,8,8,24,23.8,15.5,2.8,-4.06,0
15,1,9,1,0,0,1,0,10,0,12,23.8,10.8,1.4,1.74,0
3,0,1,1,0,1,0,0,10,0,12,23.8,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,0,10,0,12,23.8,13.9,-0.3,0.79,1
16,1,1,1,0,1,0,0,10,0,12,23.8,10.8,1.4,1.74,1
16,1,12,1,0,1,0,0,10,0,12,23.8,7.6,2.6,0.32,0
14,1,12,1,0,0,0,0,10,0,10,23.8,9.4,-0.8,-3.12,0
9,1,9,1,0,1,0,0,10,0,10,23.8,7.6,2.6,0.32,1
11,1,1,1,0,1,0,0,10,0,12,23.8,16.2,0.3,-0.92,1
12,1,1,1,0,1,1,0,14,0,15,23.7914285714286,12.4,0.5,1.79,1
5,1,1,1,0,1,1,0,12,0,12,23.7857142857143,8.9,1.4,3.51,1
7,1,1,1,0,1,1,0,9,0,10,23.7857142857143,12.4,0.5,1.79,1
10,1,1,1,0,1,0,1,12,0,12,23.7619047619048,11.1,0.6,2.02,1
11,1,1,1,0,1,0,0,6,0,12,23.75,9.4,-0.8,-3.12,0
8,1,1,1,0,1,0,0,8,0,10,23.75,7.6,2.6,0.32,1
6,1,14,1,0,1,0,0,5,0,12,23.75,12.4,0.5,1.79,1
6,1,1,1,0,1,0,0,8,0,10,23.75,12.7,3.7,-1.7,1
3,0,1,1,0,1,1,1,8,0,12,23.75,12.4,0.5,1.79,1
6,1,1,1,0,1,0,0,7,0,10,23.75,9.4,-0.8,-3.12,1
14,1,1,1,0,1,1,0,7,0,10,23.75,7.6,2.6,0.32,0
12,1,1,1,0,1,0,1,9,0,14,23.75,12.4,0.5,1.79,1
9,1,1,1,0,1,0,1,9,0,10,23.75,12.4,0.5,1.79,1
11,1,1,1,0,1,0,0,10,0,12,23.75,9.4,-0.8,-3.12,1
16,1,1,1,0,1,0,0,8,0,12,23.75,10.8,1.4,1.74,1
16,1,1,1,0,1,0,0,9,0,12,23.75,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,0,11,0,12,23.75,12.7,3.7,-1.7,1
13,1,1,1,0,1,0,0,4,0,14,23.75,8.9,1.4,3.51,0
9,1,1,1,0,1,0,0,10,0,10,23.7333333333333,15.5,2.8,-4.06,1
10,1,12,1,0,1,0,0,11,0,12,23.7333333333333,15.5,2.8,-4.06,0
14,1,1,1,0,1,0,0,8,0,10,23.7333333333333,9.4,-0.8,-3.12,1
6,1,14,1,0,1,1,0,8,1,10,23.7333333333333,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,0,22,10,22,23.7272727272727,12.4,0.5,1.79,1
16,1,1,1,0,0,0,0,19,19,19,23.7272727272727,15.5,2.8,-4.06,0
12,1,12,1,0,1,0,1,11,0,15,23.7185714285714,16.2,0.3,-0.92,0
15,1,1,1,0,1,0,0,12,0,12,23.7142857142857,7.6,2.6,0.32,1
10,1,1,1,0,1,1,0,12,0,12,23.7142857142857,15.5,2.8,-4.06,1
10,1,1,1,0,1,0,1,12,0,12,23.7142857142857,12.4,0.5,1.79,1
10,1,1,1,0,1,0,0,11,0,12,23.7142857142857,16.2,0.3,-0.92,1
16,1,1,1,0,1,0,0,14,0,14,23.7142857142857,16.2,0.3,-0.92,1
12,1,1,1,0,1,0,1,14,0,16,23.7142857142857,12.7,3.7,-1.7,1
4,1,14,1,0,1,1,0,10,0,12,23.7142857142857,16.2,0.3,-0.92,1
10,1,1,1,0,1,0,1,11,0,12,23.7142857142857,13.9,-0.3,0.79,0
2,1,1,1,0,1,1,0,17,14,24,23.7045454545455,12.4,0.5,1.79,0
14,1,1,1,0,1,0,0,8,0,10,23.7,7.6,2.6,0.32,1
10,1,14,1,0,1,0,1,11,5,12,23.7,13.9,-0.3,0.79,1
15,1,1,1,0,0,0,0,9,0,12,23.7,11.1,0.6,2.02,0
11,1,1,1,0,1,1,0,9,0,12,23.7,15.5,2.8,-4.06,1
10,1,1,1,0,1,0,1,11,0,12,23.7,9.4,-0.8,-3.12,1
5,1,1,1,0,1,0,0,11,0,12,23.7,16.2,0.3,-0.92,1
16,1,1,1,0,1,0,1,9,0,12,23.7,7.6,2.6,0.32,1
6,1,14,1,0,1,0,0,8,0,12,23.7,8.9,1.4,3.51,1
10,1,1,1,0,1,0,1,11,0,12,23.7,11.1,0.6,2.02,1
9,1,1,1,0,1,0,0,27,25,29,23.6978021978022,9.4,-0.8,-3.12,1
6,1,14,1,0,1,0,1,11,3,12,23.6904761904762,12.4,0.5,1.79,1
2,1,1,1,0,1,0,0,34,31,34,23.6764705882353,12.4,0.5,1.79,1
12,1,1,1,0,1,1,1,13,0,15,23675.0,15.5,2.8,-4.06,1
12,1,1,1,0,1,0,1,12,0,16,23.6666666666667,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,1,12,5,12,23.6666666666667,13.9,-0.3,0.79,1
10,1,1,1,0,1,0,1,12,0,12,23.6666666666667,10.8,1.4,1.74,1
15,1,1,1,0,1,1,0,6,0,12,23.6666666666667,15.5,2.8,-4.06,1
10,1,1,1,1,1,0,0,5,0,12,23.6666666666667,12.7,3.7,-1.7,1
12,1,1,1,0,1,1,0,12,0,14,23.6666666666667,7.6,2.6,0.32,1
8,1,14,3,0,0,0,0,6,3,12,23.6666666666667,12.4,0.5,1.79,0
11,1,1,1,0,1,1,0,4,0,12,23.6666666666667,12.4,0.5,1.79,0
3,0,1,1,0,1,1,0,12,0,12,23.6666666666667,10.8,1.4,1.74,1
3,0,1,1,0,1,0,0,8,0,12,23.6666666666667,9.4,-0.8,-3.12,1
9,1,16,1,0,1,0,0,17,9,20,23.6666666666667,8.9,1.4,3.51,1
8,1,1,1,0,1,1,0,5,0,10,23.6666666666667,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,0,9,0,12,23.6666666666667,7.6,2.6,0.32,1
15,1,1,1,0,1,1,1,12,0,12,23.6666666666667,16.2,0.3,-0.92,1
2,1,1,1,0,1,1,0,34,30,34,23.6666666666667,12.4,0.5,1.79,1
14,1,1,1,0,1,1,0,7,0,10,23.6666666666667,9.4,-0.8,-3.12,1
16,1,1,1,0,0,0,0,5,0,12,23.6666666666667,10.8,1.4,1.74,0
6,1,12,1,0,1,0,0,5,0,12,23.6666666666667,15.5,2.8,-4.06,0
4,1,1,1,0,1,1,0,9,0,12,23.6666666666667,15.5,2.8,-4.06,1
16,1,1,1,0,1,0,1,10,0,12,23.6666666666667,10.8,1.4,1.74,0
16,1,1,1,0,1,0,0,10,0,12,23.6666666666667,15.5,2.8,-4.06,1
5,1,1,1,0,0,0,0,10,0,12,23.6666666666667,7.6,2.6,0.32,1
10,1,1,1,0,1,0,1,9,0,12,23.6666666666667,9.4,-0.8,-3.12,1
6,1,1,1,0,1,1,0,6,0,10,23.6666666666667,7.6,2.6,0.32,1
17,0,3,1,0,1,0,0,3,0,10,23.6666666666667,16.2,0.3,-0.92,0
6,1,1,1,0,0,1,0,8,8,14,23.6666666666667,8.9,1.4,3.51,0
4,1,14,1,0,1,1,1,6,0,12,23.6666666666667,15.5,2.8,-4.06,1
7,1,1,1,0,1,1,0,4,0,10,23.6666666666667,7.6,2.6,0.32,0
5,1,14,1,1,1,1,1,11,7,16,23.6428571428571,12.4,0.5,1.79,1
12,1,1,1,0,1,0,1,14,0,16,23.64,10.8,1.4,1.74,1
3,0,3,1,0,1,0,0,19,13,19,23.6363636363636,13.9,-0.3,0.79,1
15,1,1,14,0,1,0,1,10,0,12,23.6333333333333,15.5,2.8,-4.06,1
15,1,1,1,0,1,0,0,10,0,12,23.6333333333333,15.5,2.8,-4.06,1
17,0,1,1,0,1,0,0,29,18,29,23.6285714285714,7.6,2.6,0.32,1
12,1,1,1,0,1,1,0,15,0,16,23.6276785714286,12.4,0.5,1.79,1
10,1,15,1,0,1,1,0,24,17,27,23.6222222222222,15.5,2.8,-4.06,1
15,1,1,1,0,1,1,0,13,11,18,23.6190476190476,13.9,-0.3,0.79,1
15,1,1,1,0,1,1,1,12,0,12,23.6190476190476,16.2,0.3,-0.92,1
10,1,1,1,0,1,0,1,12,0,12,23.6190476190476,15.5,2.8,-4.06,1
3,0,1,1,0,1,0,1,10,0,12,23.6,11.1,0.6,2.02,1
11,1,1,1,0,1,1,0,11,0,12,23.6,13.9,-0.3,0.79,1
9,1,1,1,0,1,0,1,9,0,10,23.6,13.9,-0.3,0.79,1
14,1,1,1,0,1,1,0,9,0,10,23.6,9.4,-0.8,-3.12,0
5,1,1,1,0,1,0,1,10,0,12,23.6,12.7,3.7,-1.7,1
9,1,1,1,0,1,0,1,10,0,10,23.6,12.7,3.7,-1.7,1
15,1,1,1,0,1,1,0,13,6,16,23.6,8.9,1.4,3.51,1
5,1,1,1,0,1,0,0,10,0,12,23.6,12.7,3.7,-1.7,0
15,1,1,10,0,1,0,1,11,0,12,23.6,9.4,-0.8,-3.12,1
9,1,1,1,0,1,0,0,9,0,10,23.6,11.1,0.6,2.02,1
10,1,14,1,0,0,1,0,10,5,12,23.6,13.9,-0.3,0.79,0
13,1,1,1,0,1,0,0,8,0,14,23.6,11.1,0.6,2.02,0
17,0,1,1,0,1,0,0,10,0,10,23.6,7.6,2.6,0.32,1
15,1,1,1,0,1,1,0,11,0,12,23.6,9.4,-0.8,-3.12,0
4,1,1,1,0,1,0,0,32,25,32,23.5951417004049,15.5,2.8,-4.06,1
11,1,1,1,0,1,0,0,10,0,12,23.5833333333333,11.1,0.6,2.02,1
14,1,1,14,0,0,1,0,7,0,12,23.5833333333333,8.9,1.4,3.51,0
11,1,1,1,0,1,0,0,7,0,12,23.5833333333333,7.6,2.6,0.32,1
14,1,1,1,0,1,1,0,7,0,10,23.5833333333333,7.6,2.6,0.32,0
9,1,1,12,0,1,1,0,7,0,10,23.5833333333333,8.9,1.4,3.51,1
12,1,1,1,0,1,0,1,14,0,16,23.5714285714286,12.7,3.7,-1.7,1
15,1,1,1,0,1,0,0,11,0,12,23.5714285714286,15.5,2.8,-4.06,0
9,1,1,1,0,1,0,1,9,0,10,23.5714285714286,13.9,-0.3,0.79,1
3,0,1,1,0,1,1,0,15,5,16,23.5714285714286,12.7,3.7,-1.7,1
5,1,1,1,0,1,1,0,11,0,12,23.5666666666667,7.6,2.6,0.32,1
15,1,1,1,1,1,0,1,11,0,12,23.5666666666667,10.8,1.4,1.74,1
9,1,1,1,0,1,0,0,23,23,28,23.5615384615385,15.5,2.8,-4.06,0
13,1,1,1,0,1,0,0,12,0,15,23.5571428571429,12.4,0.5,1.79,1
14,1,1,1,0,1,0,0,9,0,10,23.55,7.6,2.6,0.32,1
9,1,1,1,0,1,0,0,9,0,10,23.55,11.1,0.6,2.02,1
10,1,1,1,0,1,0,1,12,0,12,23.547619047619,13.9,-0.3,0.79,1
4,1,1,1,0,1,1,0,11,6,17,23.5357142857143,12.7,3.7,-1.7,1
6,1,1,1,0,1,0,0,8,0,10,23.5333333333333,9.4,-0.8,-3.12,1
9,1,1,1,0,1,0,0,8,0,10,23.5333333333333,7.6,2.6,0.32,1
10,1,1,1,0,1,0,1,11,0,12,23.5238095238095,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,0,11,0,14,23.5083333333333,11.1,0.6,2.02,1
16,1,1,1,0,1,0,0,10,0,12,23.5,7.6,2.6,0.32,0
5,1,1,1,0,1,0,0,12,0,12,23.5,16.2,0.3,-0.92,1
3,0,11,1,0,1,0,0,8,0,12,23.5,7.6,2.6,0.32,1
16,1,1,1,0,1,0,0,12,0,12,23.5,10.8,1.4,1.74,1
16,1,1,1,1,1,0,0,12,0,14,23.5,13.9,-0.3,0.79,1
16,1,1,1,0,1,0,0,8,0,12,23.5,9.4,-0.8,-3.12,0
9,1,1,1,0,1,0,0,3,0,10,23.5,7.6,2.6,0.32,1
5,1,1,1,0,1,0,0,12,0,12,23.5,12.7,3.7,-1.7,1
14,1,1,1,0,1,1,0,8,0,10,23.5,7.6,2.6,0.32,1
17,0,14,1,0,1,1,0,8,5,13,23.5,9.4,-0.8,-3.12,0
17,0,1,1,0,1,0,0,8,0,10,23.5,13.9,-0.3,0.79,1
12,1,1,14,0,0,0,0,10,1,13,23.5,12.4,0.5,1.79,0
9,1,1,1,0,1,1,0,10,0,10,23.5,13.9,-0.3,0.79,1
11,1,1,1,0,1,1,0,7,0,12,23.5,12.7,3.7,-1.7,1
6,1,1,1,1,1,0,0,6,0,12,23.5,11.1,0.6,2.02,1
8,1,3,1,0,1,0,0,4,2,10,23.5,9.4,-0.8,-3.12,0
4,1,1,1,0,0,1,0,5,5,17,23.5,15.5,2.8,-4.06,0
10,1,1,1,0,1,0,0,3,0,12,23.5,9.4,-0.8,-3.12,0
15,1,1,1,0,1,1,1,12,0,12,23.5,13.9,-0.3,0.79,1
17,0,1,1,0,1,1,0,7,0,10,23.5,7.6,2.6,0.32,1
9,1,1,1,0,0,1,0,3,0,10,23.5,9.4,-0.8,-3.12,0
3,0,1,1,0,1,1,0,12,0,12,23.5,10.8,1.4,1.74,1
17,0,1,1,0,1,1,0,5,0,10,23.5,7.6,2.6,0.32,1
9,1,1,1,0,1,0,0,6,0,9,23.5,7.6,2.6,0.32,1
9,1,1,1,0,1,1,1,8,0,10,23.5,12.4,0.5,1.79,1
11,1,1,1,0,1,0,0,8,0,12,23.5,16.2,0.3,-0.92,1
11,1,1,1,0,1,0,0,6,0,12,23.5,9.4,-0.8,-3.12,1
17,0,14,1,0,1,0,0,9,6,20,23.5,9.4,-0.8,-3.12,0
17,0,1,1,0,1,0,0,8,0,10,23.5,10.8,1.4,1.74,1
4,1,1,1,0,0,1,0,13,6,18,23.4888888888889,15.5,2.8,-4.06,0
14,1,1,1,0,1,0,1,11,0,12,23.4857142857143,15.5,2.8,-4.06,1
11,1,1,1,0,1,1,1,12,0,12,23.4761904761905,8.9,1.4,3.51,1
9,1,1,1,0,1,0,0,27,26,28,23.4666666666667,8.9,1.4,3.51,1
17,0,14,1,0,1,0,1,8,0,10,23.4666666666667,12.7,3.7,-1.7,1
4,1,14,1,0,1,1,1,10,0,12,23.4642857142857,13.9,-0.3,0.79,1
5,1,1,1,0,1,0,0,19,16,21,23.4555555555556,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,0,9,0,12,23.45,9.4,-0.8,-3.12,1
14,1,1,1,0,1,0,0,9,0,12,23.45,8.9,1.4,3.51,1
3,0,12,1,0,1,0,1,9,0,12,23.45,12.4,0.5,1.79,1
12,1,1,1,0,1,0,1,14,0,16,23.4428571428571,12.7,3.7,-1.7,1
10,1,1,1,0,1,0,1,11,0,12,23.4285714285714,16.2,0.3,-0.92,1
4,1,1,1,0,0,1,0,10,5,17,23.4285714285714,15.5,2.8,-4.06,0
12,1,12,1,0,0,0,0,6,0,14,23.4166666666667,11.1,0.6,2.02,0
9,1,1,1,0,1,0,0,7,0,10,23.4166666666667,8.9,1.4,3.51,1
12,1,1,1,0,1,0,0,14,0,16,23.4114285714286,10.8,1.4,1.74,1
9,1,1,1,0,1,0,1,8,0,10,23.4,16.2,0.3,-0.92,1
11,1,1,1,0,1,1,0,10,0,12,23.4,15.5,2.8,-4.06,1
11,1,1,1,0,1,0,0,10,0,12,23.4,10.8,1.4,1.74,1
9,1,1,1,0,1,0,1,10,0,10,23.4,8.9,1.4,3.51,1
9,1,1,1,0,1,0,1,8,0,10,23.4,12.7,3.7,-1.7,1
16,1,1,1,0,1,0,0,10,0,12,23.4,7.6,2.6,0.32,1
9,1,1,1,0,1,0,1,10,0,10,23.4,11.1,0.6,2.02,1
9,1,1,1,0,1,1,0,9,0,10,23.4,13.9,-0.3,0.79,1
9,1,1,1,0,1,0,1,10,0,10,23.4,16.2,0.3,-0.92,1
9,1,1,12,0,1,0,0,9,0,10,23.4,11.1,0.6,2.02,1
9,1,1,1,0,1,1,1,9,0,10,23.4,8.9,1.4,3.51,1
16,1,1,1,0,1,0,0,6,0,12,23.4,12.7,3.7,-1.7,0
9,1,1,1,0,1,0,1,10,0,10,23.4,8.9,1.4,3.51,1
9,1,1,1,0,1,0,1,10,0,10,23.4,11.1,0.6,2.02,1
17,0,14,1,0,1,0,0,10,0,10,23.4,12.7,3.7,-1.7,1
8,1,1,1,0,1,0,0,10,0,10,23.4,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,0,16,7,16,23.3809523809524,7.6,2.6,0.32,1
12,1,1,1,0,1,1,0,14,0,16,23.38,10.8,1.4,1.74,1
13,1,12,1,0,1,0,0,14,0,15,23.3791666666667,13.9,-0.3,0.79,1
15,1,1,1,0,1,0,1,11,0,12,23.3666666666667,7.6,2.6,0.32,1
12,1,1,1,0,1,0,0,12,0,14,23.3666666666667,7.6,2.6,0.32,1
12,1,1,1,0,1,0,0,12,0,16,23.36,10.8,1.4,1.74,1
17,0,12,1,0,1,1,0,10,0,10,23.3571428571429,16.2,0.3,-0.92,1
17,0,1,1,0,1,0,0,26,16,28,23.3571428571429,9.4,-0.8,-3.12,1
4,1,1,1,0,1,0,0,31,23,31,23.3504273504274,15.5,2.8,-4.06,1
10,1,1,1,0,1,0,1,9,0,12,23.35,8.9,1.4,3.51,1
11,1,1,1,0,1,0,1,8,0,12,23.35,12.7,3.7,-1.7,1
9,1,1,1,0,1,0,0,9,0,10,23.35,12.4,0.5,1.79,1
12,1,1,1,1,1,0,0,10,0,15,23.34,16.2,0.3,-0.92,1
11,1,1,1,0,1,1,0,8,0,10,23.3333333333333,12.7,3.7,-1.7,1
10,1,1,1,0,1,0,0,5,0,12,23.3333333333333,16.2,0.3,-0.92,0
5,1,1,1,0,1,0,1,7,0,12,23.3333333333333,8.9,1.4,3.51,0
6,1,1,1,0,1,0,0,6,0,10,23.3333333333333,7.6,2.6,0.32,1
6,1,14,1,0,0,1,0,5,5,5,23.3333333333333,12.4,0.5,1.79,0
3,0,1,1,0,1,0,1,12,0,12,23.3333333333333,10.8,1.4,1.74,1
17,0,1,1,0,1,0,0,7,0,10,23.3333333333333,9.4,-0.8,-3.12,0
3,0,1,1,0,1,1,0,18,13,22,23.3333333333333,12.4,0.5,1.79,1
8,1,1,1,0,0,1,0,9,0,12,23.3333333333333,15.5,2.8,-4.06,0
16,1,1,1,0,1,0,0,10,0,12,23.3333333333333,15.5,2.8,-4.06,1
10,1,1,1,1,1,0,0,7,0,12,23.3333333333333,13.9,-0.3,0.79,1
9,1,1,1,0,1,0,0,10,0,10,23.3333333333333,13.9,-0.3,0.79,1
16,1,12,1,0,1,0,0,5,0,12,23.3333333333333,7.6,2.6,0.32,0
15,1,1,1,0,1,0,0,7,0,12,23.3333333333333,11.1,0.6,2.02,0
6,1,1,1,0,1,1,0,6,0,10,23.3333333333333,7.6,2.6,0.32,0
17,0,14,1,0,1,1,0,22,22,28,23.3333333333333,8.9,1.4,3.51,0
17,0,12,1,0,0,1,0,3,0,10,23.3333333333333,11.1,0.6,2.02,0
5,1,1,1,0,1,1,0,6,0,12,23.3333333333333,10.8,1.4,1.74,1
10,1,1,1,0,1,0,1,12,0,12,23.3333333333333,8.9,1.4,3.51,1
9,1,1,1,0,1,1,1,6,0,10,23.3333333333333,12.7,3.7,-1.7,1
5,1,1,1,0,1,0,0,12,0,12,23.3333333333333,7.6,2.6,0.32,1
12,1,1,1,0,1,1,0,7,0,14,23.3166666666667,16.2,0.3,-0.92,0
10,1,1,1,0,1,0,1,11,0,12,23.3142857142857,15.5,2.8,-4.06,1
11,1,1,1,0,1,0,0,12,0,12,23.3095238095238,8.9,1.4,3.51,1
10,1,1,1,0,1,0,0,11,0,12,23.3,7.6,2.6,0.32,1
7,1,1,1,0,1,1,1,8,0,10,23.3,11.1,0.6,2.02,1
6,1,1,1,0,1,0,0,5,0,10,23.3,10.8,1.4,1.74,1
7,1,1,1,0,1,1,0,6,2,10,23.3,15.5,2.8,-4.06,1
9,1,1,1,0,1,1,1,6,0,10,23.3,11.1,0.6,2.02,0
10,1,1,1,0,1,0,0,9,0,12,23.3,7.6,2.6,0.32,0
4,1,14,1,0,1,1,0,20,12,23,23.2857142857143,15.5,2.8,-4.06,0
5,1,1,1,1,1,0,1,12,0,12,23.2857142857143,8.9,1.4,3.51,1
5,1,1,1,0,1,1,0,14,11,24,23.2857142857143,7.6,2.6,0.32,1
13,1,12,1,0,1,0,1,15,0,15,23.2857142857143,10.8,1.4,1.74,1
17,0,3,1,0,1,0,0,21,16,25,23.2727272727273,10.8,1.4,1.74,1
12,1,12,1,0,1,1,0,14,0,16,23.2714285714286,10.8,1.4,1.74,1
17,0,1,1,0,1,1,0,16,6,20,23.2698412698413,12.4,0.5,1.79,1
10,1,1,1,0,1,0,0,11,0,12,23.2666666666667,7.6,2.6,0.32,1
15,1,1,1,0,1,0,0,11,0,12,23.2666666666667,7.6,2.6,0.32,1
3,0,1,1,0,1,0,0,9,0,12,23.25,9.4,-0.8,-3.12,1
15,1,1,1,1,1,0,0,7,0,12,23.25,7.6,2.6,0.32,1
7,1,1,1,0,1,1,0,8,8,21,23.25,7.6,2.6,0.32,0
14,1,1,1,0,1,1,0,8,0,10,23.25,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,1,10,0,12,23.25,10.8,1.4,1.74,1
